latitude,longitude,altitude,geometry,id,type,firstName,lastName,weight,displayWeight,height,displayHeight,age,dateOfBirth,debutYear,headshotUrl,jersey,positionName,positionDisplayName,birthCity,birthState,birthCountry,teamId,teamUrl,statsUrl,active,statusType,statusName,league,birthStateAbbr,country2Code
42.4833,-83.2411,,Point,4262900,football,Daylen,Baldwin,212,212 lbs,74,"6' 2""",23,1999-11-24T08:00:00.000Z,,,17,Wide Receiver,WR,Southfield,Michigan,United States,5,{api}football/leagues/nfl/seasons/2023/teams/5?lang=en&region=us,{api}football/leagues/nfl/athletes/4262900/statistics?lang=en&region=us,true,active,Active,nfl,MI,US
38.3012,-77.4593,,Point,4035626,football,Josh,Ball,304,304 lbs,80,"6' 8""",25,1998-05-15T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4035626.png,75,Offensive Tackle,OT,Fredericksburg,Virginia,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,{api}football/leagues/nfl/athletes/4035626/statistics?lang=en&region=us,true,active,Active,nfl,VA,US
18.4708,-77.923,,Point,4411769,football,Corey,Ballentine,196,196 lbs,71,"5' 11""",27,1996-04-13T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/4411769.png,35,Cornerback,CB,Montego Bay,Cornwall,Jamaica,9,{api}football/leagues/nfl/seasons/2023/teams/9?lang=en&region=us,{api}football/leagues/nfl/athletes/4411769/statistics?lang=en&region=us,true,active,Active,nfl,,JM
37.7671,-122.2458,,Point,4242390,football,Aaron,Banks,325,325 lbs,77,"6' 5""",25,1997-09-03T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4242390.png,65,Guard,G,Alameda,California,United States,25,{api}football/leagues/nfl/seasons/2023/teams/25?lang=en&region=us,{api}football/leagues/nfl/athletes/4242390/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
39.2906,-76.6093,,Point,4428328,football,Deonte,Banks,205,205 lbs,74,"6' 2""",22,2001-03-03T08:00:00.000Z,,,,Cornerback,CB,Baltimore,Maryland,United States,19,{api}football/leagues/nfl/seasons/2023/teams/19?lang=en&region=us,,true,active,Active,nfl,MD,US
35.1498,-90.0492,,Point,4040703,football,Eric,Banks,274,274 lbs,77,"6' 5""",25,1998-01-30T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4040703.png,96,Defensive End,DE,Memphis,Tennessee,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/4040703/statistics?lang=en&region=us,true,active,Active,nfl,TN,US
35.1559,-89.7765,,Point,4369844,football,Jeremy,Banks,224,224 lbs,73,"6' 1""",23,1999-09-23T07:00:00.000Z,,,,Linebacker,LB,Cordova,Tennessee,United States,27,{api}football/leagues/nfl/seasons/2023/teams/27?lang=en&region=us,,true,active,Active,nfl,TN,US
35.2417,-106.6597,,Point,4361508,football,Keshawn,Banks,251,251 lbs,75,"6' 3""",23,1999-12-21T08:00:00.000Z,,,51,Linebacker,LB,Rio Rancho,New Mexico,United States,9,{api}football/leagues/nfl/seasons/2023/teams/9?lang=en&region=us,,true,active,Active,nfl,NM,US
33.1992,-96.615,,Point,3124970,football,Ben,Banogu,252,252 lbs,75,"6' 3""",27,1996-01-19T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3124970.png,,Defensive End,DE,McKinney,Texas,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,{api}football/leagues/nfl/athletes/3124970/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
29.9758,-95.6779,,Point,4362430,football,Taye,Barber,190,190 lbs,70,"5' 10""",23,1999-10-24T07:00:00.000Z,,,,Wide Receiver,WR,Cypress,Texas,United States,27,{api}football/leagues/nfl/seasons/2023/teams/27?lang=en&region=us,,true,active,Active,nfl,TX,US
40.0383,-76.3013,,Point,4360979,football,Jose,Barbon,185,185 lbs,72,"6' 0""",23,2000-04-16T07:00:00.000Z,,,14,Wide Receiver,WR,Lancaster,Pennsylvania,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,,true,active,Active,nfl,PA,US
32.7157,-117.1617,,Point,4361499,football,Luq,Barcoo,175,175 lbs,73,"6' 1""",24,1998-07-27T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4361499.png,,Cornerback,CB,San Diego,California,United States,23,{api}football/leagues/nfl/seasons/2023/teams/23?lang=en&region=us,{api}football/leagues/nfl/athletes/4361499/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
26.3505,-80.0884,,Point,3895835,football,Jake,Bargas,250,250 lbs,74,"6' 2""",26,1996-11-28T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/3895835.png,,Running Back,RB,Boca Raton,Florida,United States,18,{api}football/leagues/nfl/seasons/2023/teams/18?lang=en&region=us,{api}football/leagues/nfl/athletes/3895835/statistics?lang=en&region=us,true,active,Active,nfl,FL,US
42.6932,-83.3901,,Point,4240545,football,Bryce,Baringer,195,195 lbs,75,"6' 3""",24,1999-04-26T07:00:00.000Z,,,,Punter,P,Waterford,Michigan,United States,17,{api}football/leagues/nfl/seasons/2023/teams/17?lang=en&region=us,,true,active,Active,nfl,MI,US
33.617,-117.9303,,Point,15948,football,Matt,Barkley,234,234 lbs,74,"6' 2""",32,1990-09-08T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nfl/players/full/15948.png,5,Quarterback,QB,Newport Beach,California,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/15948/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
40.6679,-75.4892,,Point,3929630,football,Saquon,Barkley,232,232 lbs,72,"6' 0""",26,1997-02-09T08:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3929630.png,26,Running Back,RB,Coplay,Pennsylvania,United States,19,{api}football/leagues/nfl/seasons/2023/teams/19?lang=en&region=us,{api}football/leagues/nfl/athletes/3929630/statistics?lang=en&region=us,true,active,Active,nfl,PA,US
39.9522,-75.1622,,Point,4372030,football,Christian,Barmore,310,310 lbs,77,"6' 5""",23,1999-07-28T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4372030.png,90,Defensive Tackle,DT,Philadelphia,Pennsylvania,United States,17,{api}football/leagues/nfl/seasons/2023/teams/17?lang=en&region=us,{api}football/leagues/nfl/athletes/4372030/statistics?lang=en&region=us,true,active,Active,nfl,PA,US
39.084,-84.5103,,Point,4260409,football,Derrick,Barnes,240,240 lbs,72,"6' 0""",24,1999-05-29T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4260409.png,55,Linebacker,LB,Covington,Kentucky,United States,8,{api}football/leagues/nfl/seasons/2023/teams/8?lang=en&region=us,{api}football/leagues/nfl/athletes/4260409/statistics?lang=en&region=us,true,active,Active,nfl,KY,US
30.3451,-94.1821,,Point,4373017,football,Kalon,Barnes,186,186 lbs,72,"6' 0""",24,1998-12-16T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4373017.png,27,Cornerback,CB,Silsbee,Texas,United States,16,{api}football/leagues/nfl/seasons/2023/teams/16?lang=en&region=us,{api}football/leagues/nfl/athletes/4373017/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
35.3673,-119.0189,,Point,4035817,football,Krys,Barnes,229,229 lbs,74,"6' 2""",25,1998-04-02T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4035817.png,56,Linebacker,LB,Bakersfield,California,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/4035817/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
42.27,-87.9965,,Point,4362234,football,Zaire,Barnes,227,227 lbs,73,"6' 1""",23,1999-09-03T07:00:00.000Z,,,,Linebacker,LB,Mundelein,Illinois,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,,true,active,Active,nfl,IL,US
36.1678,-86.7781,,Point,3115336,football,Derek,Barnett,259,259 lbs,75,"6' 3""",27,1996-06-25T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3115336.png,96,Defensive End,DE,Nashville,Tennessee,United States,21,{api}football/leagues/nfl/seasons/2023/teams/21?lang=en&region=us,{api}football/leagues/nfl/athletes/3115336/statistics?lang=en&region=us,true,active,Active,nfl,TN,US
34.215,-80.9736,,Point,4568439,football,Amare,Barno,245,245 lbs,78,"6' 6""",24,1999-04-26T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4568439.png,90,Defensive End,DE,Blythewood,South Carolina,United States,29,{api}football/leagues/nfl/seasons/2023/teams/29?lang=en&region=us,{api}football/leagues/nfl/athletes/4568439/statistics?lang=en&region=us,true,active,Active,nfl,SC,US
33.417,-111.8315,,Point,2976114,football,Alex,Barrett,250,250 lbs,74,"6' 2""",29,1994-03-06T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/2976114.png,58,Defensive End,DE,Mesa,Arizona,United States,25,{api}football/leagues/nfl/seasons/2023/teams/25?lang=en&region=us,{api}football/leagues/nfl/athletes/2976114/statistics?lang=en&region=us,true,active,Active,nfl,AZ,US
39.2906,-76.6093,,Point,16967,football,Shaquil,Barrett,250,250 lbs,74,"6' 2""",30,1992-11-17T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nfl/players/full/16967.png,58,Linebacker,LB,Baltimore,Maryland,United States,27,{api}football/leagues/nfl/seasons/2023/teams/27?lang=en&region=us,{api}football/leagues/nfl/athletes/16967/statistics?lang=en&region=us,true,active,Active,nfl,MD,US
36.1678,-86.7781,,Point,3129290,football,Alex,Bars,334,334 lbs,77,"6' 5""",27,1995-09-08T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3129290.png,64,Guard,G,Nashville,Tennessee,United States,13,{api}football/leagues/nfl/seasons/2023/teams/13?lang=en&region=us,{api}football/leagues/nfl/athletes/3129290/statistics?lang=en&region=us,true,active,Active,nfl,TN,US
45.2201,-123.0769,,Point,4611506,football,Ben,Bartch,309,309 lbs,78,"6' 6""",24,1998-07-22T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4611506.png,78,Offensive Tackle,OT,Dayton,Oregon,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/4611506/statistics?lang=en&region=us,true,active,Active,nfl,OR,US
40.7603,-111.8882,,Point,3926229,football,Cody,Barton,237,237 lbs,74,"6' 2""",26,1996-11-13T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3926229.png,57,Linebacker,LB,Salt Lake City,Utah,United States,28,{api}football/leagues/nfl/seasons/2023/teams/28?lang=en&region=us,{api}football/leagues/nfl/athletes/3926229/statistics?lang=en&region=us,true,active,Active,nfl,UT,US
40.7603,-111.8882,,Point,3122865,football,Jackson,Barton,302,302 lbs,79,"6' 7""",27,1995-08-08T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3122865.png,66,Offensive Tackle,OT,Salt Lake City,Utah,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/3122865/statistics?lang=en&region=us,true,active,Active,nfl,UT,US
37.2715,-79.9406,,Point,4037239,football,Boogie,Basham,281,281 lbs,75,"6' 3""",25,1997-12-16T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4037239.png,55,Defensive End,DE,Roanoke,Virginia,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/4037239/statistics?lang=en&region=us,true,active,Active,nfl,VA,US
36.995,-79.8893,,Point,3052977,football,Tarell,Basham,266,266 lbs,76,"6' 4""",29,1994-03-18T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/3052977.png,52,Defensive End,DE,Rocky Mount,Virginia,United States,4,{api}football/leagues/nfl/seasons/2023/teams/4?lang=en&region=us,{api}football/leagues/nfl/athletes/3052977/statistics?lang=en&region=us,true,active,Active,nfl,VA,US
32.5149,-93.7469,,Point,4362631,football,Micah,Baskerville,224,224 lbs,72,"6' 0""",23,1999-10-19T07:00:00.000Z,,,47,Linebacker,LB,Shreveport,Louisiana,United States,3,{api}football/leagues/nfl/seasons/2023/teams/3?lang=en&region=us,,true,active,Active,nfl,LA,US
48.8268,-122.2177,,Point,4685120,football,T.J.,Bass,325,325 lbs,76,"6' 4""",24,1999-03-31T08:00:00.000Z,,,66,Guard,G,Deming,Washington,United States,6,{api}football/leagues/nfl/seasons/2023/teams/6?lang=en&region=us,,true,active,Active,nfl,WA,US
34.0856,-81.183,,Point,3917232,football,Tyler,Bass,183,183 lbs,70,"5' 10""",26,1997-02-14T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/3917232.png,2,Place kicker,PK,Irmo,South Carolina,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/3917232/statistics?lang=en&region=us,true,active,Active,nfl,SC,US
32.4629,-84.9876,,Point,4037216,football,Essang,Bassey,190,190 lbs,70,"5' 10""",24,1998-09-12T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4037216.png,34,Cornerback,CB,Columbus,Georgia,United States,7,{api}football/leagues/nfl/seasons/2023/teams/7?lang=en&region=us,{api}football/leagues/nfl/athletes/4037216/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
31.4521,-83.5096,,Point,4360939,football,Rashod,Bateman,193,193 lbs,73,"6' 1""",23,1999-11-29T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4360939.png,7,Wide Receiver,WR,Tifton,Georgia,United States,33,{api}football/leagues/nfl/seasons/2023/teams/33?lang=en&region=us,{api}football/leagues/nfl/athletes/4360939/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
44.5371,-122.907,,Point,4048228,football,John,Bates,259,259 lbs,78,"6' 6""",25,1997-11-06T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4048228.png,87,Tight End,TE,Lebanon,Oregon,United States,28,{api}football/leagues/nfl/seasons/2023/teams/28?lang=en&region=us,{api}football/leagues/nfl/athletes/4048228/statistics?lang=en&region=us,true,active,Active,nfl,OR,US
40.2538,-75.1371,,Point,3929631,football,Ryan,Bates,302,302 lbs,76,"6' 4""",26,1997-02-14T08:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3929631.png,71,Guard,G,Warrington,Pennsylvania,United States,2,{api}football/leagues/nfl/seasons/2023/teams/2?lang=en&region=us,{api}football/leagues/nfl/athletes/3929631/statistics?lang=en&region=us,true,active,Active,nfl,PA,US
41.0803,-85.1383,,Point,3919512,football,Jessie,Bates III,200,200 lbs,73,"6' 1""",26,1997-02-26T08:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3919512.png,30,Safety,S,Fort Wayne,Indiana,United States,1,{api}football/leagues/nfl/seasons/2023/teams/1?lang=en&region=us,{api}football/leagues/nfl/athletes/3919512/statistics?lang=en&region=us,true,active,Active,nfl,IN,US
26.124,-80.1436,,Point,4567098,football,Jordan,Battle,206,206 lbs,73,"6' 1""",22,2000-12-14T08:00:00.000Z,,,27,Safety,S,Fort Lauderdale,Florida,United States,4,{api}football/leagues/nfl/seasons/2023/teams/4?lang=en&region=us,,true,active,Active,nfl,FL,US
43.1817,-87.9743,,Point,3917657,football,Zack,Baun,225,225 lbs,75,"6' 3""",26,1996-12-30T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/3917657.png,53,Linebacker,LB,Brown Deer,Wisconsin,United States,18,{api}football/leagues/nfl/seasons/2023/teams/18?lang=en&region=us,{api}football/leagues/nfl/athletes/3917657/statistics?lang=en&region=us,true,active,Active,nfl,WI,US
37.2213,-121.9793,,Point,3125232,football,Nick,Bawden,245,245 lbs,74,"6' 2""",27,1996-06-22T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nfl/players/full/3125232.png,48,Fullback,FB,Los Gatos,California,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,{api}football/leagues/nfl/athletes/3125232/statistics?lang=en&region=us,true,active,Active,nfl,CA,US
43.3316,-87.9346,,Point,4242348,football,Tyler,Beach,290,290 lbs,78,"6' 6""",24,1999-06-14T07:00:00.000Z,,,65,Guard,G,Grafton,Wisconsin,United States,34,{api}football/leagues/nfl/seasons/2023/teams/34?lang=en&region=us,,true,active,Active,nfl,WI,US
31.6843,-96.478,,Point,15035,football,Kelvin,Beachum,308,308 lbs,75,"6' 3""",34,1989-06-08T07:00:00.000Z,2012,https://a.espncdn.com/i/headshots/nfl/players/full/15035.png,68,Offensive Tackle,OT,Mexia,Texas,United States,22,{api}football/leagues/nfl/seasons/2023/teams/22?lang=en&region=us,{api}football/leagues/nfl/athletes/15035/statistics?lang=en&region=us,true,active,Active,nfl,TX,US
34.0037,-84.1454,,Point,4259558,football,Robert,Beal Jr.,250,250 lbs,76,"6' 4""",23,2000-01-28T08:00:00.000Z,,,,Defensive End,DE,Duluth,Georgia,United States,25,{api}football/leagues/nfl/seasons/2023/teams/25?lang=en&region=us,,true,active,Active,nfl,GA,US
35.9245,-86.8705,,Point,2979520,football,C.J.,Beathard,215,215 lbs,74,"6' 2""",29,1993-11-16T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nfl/players/full/2979520.png,3,Quarterback,QB,Franklin,Tennessee,United States,30,{api}football/leagues/nfl/seasons/2023/teams/30?lang=en&region=us,{api}football/leagues/nfl/athletes/2979520/statistics?lang=en&region=us,true,active,Active,nfl,TN,US
26.5289,-80.0624,,Point,4686533,football,Abraham,Beauplan,235,235 lbs,74,"6' 2""",23,2000-02-03T08:00:00.000Z,,,,Linebacker,LB,Boynton Beach,Florida,United States,16,{api}football/leagues/nfl/seasons/2023/teams/16?lang=en&region=us,,true,active,Active,nfl,FL,US
39.1271,-84.5144,,Point,4239121,football,Darrian,Beavers,255,255 lbs,76,"6' 4""",24,1999-07-05T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4239121.png,43,Linebacker,LB,Cincinnati,Ohio,United States,19,{api}football/leagues/nfl/seasons/2023/teams/19?lang=en&region=us,,true,active,Active,nfl,OH,US
27.9465,-82.4593,,Point,3125107,football,Andrew,Beck,255,255 lbs,75,"6' 3""",27,1996-05-15T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nfl/players/full/3125107.png,47,Fullback,FB,Tampa,Florida,United States,34,{api}football/leagues/nfl/seasons/2023/teams/34?lang=en&region=us,{api}football/leagues/nfl/athletes/3125107/statistics?lang=en&region=us,true,active,Active,nfl,FL,US
29.9537,-90.0777,,Point,16733,football,Odell,Beckham Jr.,198,198 lbs,71,"5' 11""",30,1992-11-05T08:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nfl/players/full/16733.png,3,Wide Receiver,WR,New Orleans,Louisiana,United States,33,{api}football/leagues/nfl/seasons/2023/teams/33?lang=en&region=us,{api}football/leagues/nfl/athletes/16733/statistics?lang=en&region=us,true,active,Active,nfl,LA,US
37.5458,-77.3274,,Point,4240090,football,Mekhi,Becton,363,363 lbs,79,"6' 7""",24,1999-04-18T07:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nfl/players/full/4240090.png,77,Offensive Tackle,OT,Highland Springs,Virginia,United States,20,{api}football/leagues/nfl/seasons/2023/teams/20?lang=en&region=us,{api}football/leagues/nfl/athletes/4240090/statistics?lang=en&region=us,true,active,Active,nfl,VA,US
37.6875,-97.3356,,Point,2514206,football,Blake,Bell,252,252 lbs,78,"6' 6""",31,1991-08-07T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nfl/players/full/2514206.png,81,Tight End,TE,Wichita,Kansas,United States,12,{api}football/leagues/nfl/seasons/2023/teams/12?lang=en&region=us,{api}football/leagues/nfl/athletes/2514206/statistics?lang=en&region=us,true,active,Active,nfl,KS,US
33.5968,-83.8616,,Point,4608386,football,D'Anthony,Bell,211,211 lbs,73,"6' 1""",26,1996-10-17T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4608386.png,37,Safety,S,Covington,Georgia,United States,5,{api}football/leagues/nfl/seasons/2023/teams/5?lang=en&region=us,{api}football/leagues/nfl/athletes/4608386/statistics?lang=en&region=us,true,active,Active,nfl,GA,US
39.7669,-86.1501,,Point,4570409,football,David,Bell,212,212 lbs,73,"6' 1""",22,2000-12-14T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4570409.png,18,Wide Receiver,WR,Indianapolis,Indiana,United States,5,{api}football/leagues/nfl/seasons/2023/teams/5?lang=en&region=us,{api}football/leagues/nfl/athletes/4570409/statistics?lang=en&region=us,true,active,Active,nfl,IN,US
32.6409,-117.0843,,Point,4361159,football,Greg,Bell,200,200 lbs,72,"6' 0""",25,1998-06-16T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nfl/players/full/4361159.png,29,Running Back,RB,Chula Vista,California,United States,8,{api}football/leagues/nfl/seasons/2023/teams/8?lang=en&region=us,,true,active,Active,nfl,CA,US
